category_ratio_00,category_ratio_01,category_ratio_02,category_ratio_03,category_ratio_04,category_ratio_05,category_ratio_06,category_ratio_07,category_ratio_08,category_ratio_09,category_ratio_10
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
45.09196,79.24242,77.90134,63.82906,77.80263,52.18161,59.86772,67.11693,59.08194,80.27887,68.28735
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.29736,72.18637,74.63098,63.30477,73.92265,52.20389,60.5475,63.87167,59.29142,78.19931,64.19245
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
41.10259,72.95852,67.34074,59.15263,72.93704,47.55541,54.53346,63.75962,53.27806,69.07526,66.55489
